x,temperature{thickness:5;stroke:yellow}
1969.416667,0.107
1969.5,0.162
1969.583333,0.147
1969.666667,0.078
1969.75,0.138
1969.833333,0.126
1969.916667,0.28
1970,-0.061
1970.083333,0.337
1970.166667,0.01
1970.25,0.429
1970.333333,0.026
1970.416667,0.256
1970.5,0.306
1970.583333,0.039
1970.666667,0.277
1970.75,0.103
1970.833333,-0.234
1970.916667,-0.403
1971,0.092
1971.083333,-0.669
1971.166667,-0.334
1971.25,0.07
1971.333333,0.031
1971.416667,-0.175
1971.5,0.066
1971.583333,0.283
1971.666667,0.31
1971.75,0.059
1971.833333,-0.003
1971.916667,-0.011
1972,-0.978
1972.083333,-0.758
1972.166667,-0.016
1972.25,0.135
1972.333333,0.027
1972.416667,0.275
1972.5,0.161
1972.583333,0.343
1972.666667,0.009
1972.75,-0.043
1972.833333,-0.495
1972.916667,-0.064
1973,0.19
1973.083333,0.419
1973.166667,0.376
1973.25,0.691
1973.333333,0.631
1973.416667,0.591
1973.5,0.331
1973.583333,0.402
1973.666667,0.174
1973.75,0.379
1973.833333,-0.108
1973.916667,-0.066
1974,-0.584
1974.083333,-0.799
1974.166667,-0.206
1974.25,0.167
1974.333333,0.05
1974.416667,0.104
1974.5,0.137
1974.583333,0.448
1974.666667,-0.168
1974.75,-0.174
1974.833333,-0.383
1974.916667,-0.453
1975,0.165
1975.083333,-0.003
1975.166667,0.36
1975.25,0.342
1975.333333,0.604
1975.416667,0.37
1975.5,0.336
1975.583333,-0.093
1975.666667,0.274
1975.75,-0.038
1975.833333,-0.463
1975.916667,-0.319
1976,-0.06
1976.083333,-0.332
1976.166667,-0.849
1976.25,0.064
1976.333333,-0.173
1976.416667,-0.254
1976.5,0.045
1976.583333,-0.046
1976.666667,0.027
1976.75,-0.861
1976.833333,-0.69
1976.916667,-0.254
1977,-0.459
1977.083333,0.079
1977.166667,0.319
1977.25,0.663
1977.333333,0.555
1977.416667,0.544
1977.5,0.466
1977.583333,0.578
1977.666667,-0.003
1977.75,-0.036
1977.833333,0.268
1977.916667,-0.071
1978,-0.154
1978.083333,0.007
1978.166667,0.286
1978.25,0.492
1978.333333,0.245
1978.416667,-0.009
1978.5,0.254
1978.583333,-0.334
1978.666667,0.122
1978.75,0.025
1978.833333,0.032
1978.916667,-0.048
1979,-0.13
1979.083333,-0.442
1979.166667,0.048
1979.25,0.208
1979.333333,0.115
1979.416667,0.187
1979.5,-0.002
1979.583333,0.204
1979.666667,0.306
1979.75,0.314
1979.833333,0.012
1979.916667,0.732
1980,0.06
1980.083333,0.286
1980.166667,-0.011
1980.25,0.67
1980.333333,0.577
1980.416667,0.254
1980.5,0.588
1980.583333,0.469
1980.666667,0.377
1980.75,0.262
1980.833333,0.34
1980.916667,0.178
1981,0.812
1981.083333,0.597
1981.166667,0.872
1981.25,0.732
1981.333333,0.356
1981.416667,0.506
1981.5,0.586
1981.583333,0.878
1981.666667,0.13
1981.75,0.112
1981.833333,0.028
1981.916667,0.684
1982,-0.115
1982.083333,-0.107
1982.166667,-0.503
1982.25,0.179
1982.333333,0.165
1982.416667,-0.054
1982.5,0.344
1982.583333,0.221
1982.666667,0.122
1982.75,-0.102
1982.833333,-0.279
1982.916667,0.522
1983,0.627
1983.083333,0.452
1983.166667,0.374
1983.25,0.484
1983.333333,0.571
1983.416667,0.139
1983.5,0.266
1983.583333,0.654
1983.666667,0.611
1983.75,0.255
1983.833333,0.525
1983.916667,0.031
1984,0.056
1984.083333,-0.212
1984.166667,0.299
1984.25,0.276
1984.333333,0.845
1984.416667,0.229
1984.5,0.246
1984.583333,0.4
1984.666667,0.082
1984.75,0.157
1984.833333,-0.493
1984.916667,-0.652
1985,0.178
1985.083333,-0.522
1985.166667,0.257
1985.25,0.325
1985.333333,0.303
1985.416667,0.288
1985.5,-0.187
1985.583333,0.342
1985.666667,0.087
1985.75,0.116
1985.833333,-0.203
1985.916667,-0.048
1986,0.47
1986.083333,0.567
1986.166667,0.474
1986.25,0.604
1986.333333,0.571
1986.416667,0.193
1986.5,0.157
1986.583333,0.327
1986.666667,-0.056
1986.75,0.069
1986.833333,-0.378
1986.916667,-0.108
1987,0.438
1987.083333,0.776
1987.166667,-0.166
1987.25,0.358
1987.333333,0.324
1987.416667,0.474
1987.5,0.814
1987.583333,0.375
1987.666667,0.56
1987.75,0.323
1987.833333,-0.119
1987.916667,0.676
1988,0.604
1988.083333,0.05
1988.166667,0.554
1988.25,0.794
1988.333333,0.786
1988.416667,0.832
1988.5,0.674
1988.583333,0.905
1988.666667,0.763
1988.75,0.694
1988.833333,-0.021
1988.916667,0.436
1989,-0.116
1989.083333,0.153
1989.166667,0.497
1989.25,0.541
1989.333333,0.146
1989.416667,0.207
1989.5,0.479
1989.583333,0.497
1989.666667,0.3
1989.75,0.513
1989.833333,-0.168
1989.916667,0.535
1990,0.365
1990.083333,0.286
1990.166667,1.368
1990.25,0.971
1990.333333,0.715
1990.416667,0.565
1990.5,0.588
1990.583333,0.479
1990.666667,0.212
1990.75,0.493
1990.833333,0.612
1990.916667,0.531
1991,0.305
1991.083333,0.645
1991.166667,0.178
1991.25,0.984
1991.333333,0.477
1991.416667,1.032
1991.5,0.774
1991.583333,0.661
1991.666667,0.729
1991.75,0.515
1991.833333,0.264
1991.916667,0.234
1992,0.775
1992.083333,0.455
1992.166667,0.654
1992.25,0.241
1992.333333,0.367
1992.416667,0.28
1992.5,-0.002
1992.583333,0.005
1992.666667,-0.266
1992.75,0.038
1992.833333,-0.393
1992.916667,0.186
1993,0.429
1993.083333,0.382
1993.166667,0.564
1993.25,0.402
1993.333333,0.314
1993.416667,0.212
1993.5,0.493
1993.583333,0.23
1993.666667,0.014
1993.75,0.286
1993.833333,-0.588
1993.916667,0.168
1994,0.221
1994.083333,-0.645
1994.166667,0.345
1994.25,0.732
1994.333333,0.512
1994.416667,0.828
1994.5,0.536
1994.583333,0.355
1994.666667,0.581
1994.75,0.714
1994.833333,0.483
1994.916667,0.262
1995,0.694
1995.083333,1.226
1995.166667,0.58
1995.25,0.648
1995.333333,0.397
1995.416667,0.83
1995.5,0.918
1995.583333,0.992
1995.666667,0.731
1995.75,0.833
1995.833333,0.396
1995.916667,0.303
1996,0.08
1996.083333,0.578
1996.166667,0.156
1996.25,0.382
1996.333333,0.416
1996.416667,0.362
1996.5,0.648
1996.583333,0.922
1996.666667,0.327
1996.75,0.257
1996.833333,0.271
1996.916667,0.506
1997,0.37
1997.083333,0.384
1997.166667,0.634
1997.25,0.565
1997.333333,0.428
1997.416667,0.774
1997.5,0.486
1997.583333,0.641
1997.666667,0.734
1997.75,0.872
1997.833333,0.51
1997.916667,0.603
1998,0.57
1998.083333,1.476
1998.166667,0.646
1998.25,1.178
1998.333333,1.045
1998.416667,1.168
1998.5,1.125
1998.583333,1.238
1998.666667,0.729
1998.75,0.665
1998.833333,0.178
1998.916667,0.824
1999,0.726
1999.083333,1.267
1999.166667,0.198
1999.25,0.621
1999.333333,0.519
1999.416667,0.695
1999.5,0.715
1999.583333,0.714
1999.666667,0.802
1999.75,0.656
1999.833333,0.264
1999.916667,0.677
2000,0.076
2000.083333,0.78
2000.166667,0.955
2000.25,1.425
2000.333333,0.691
2000.416667,0.654
2000.5,0.664
2000.583333,0.876
2000.666667,0.567
2000.75,0.126
2000.833333,0.002
2000.916667,0.092
2001,0.497
2001.083333,0.323
2001.166667,0.868
2001.25,1.081
2001.333333,1.088
2001.416667,0.77
2001.5,0.983
2001.583333,0.771
2001.666667,0.767
2001.75,0.617
2001.833333,0.962
2001.916667,0.635
2002,1.191
2002.083333,1.291
2002.166667,1.334
2002.25,0.928
2002.333333,0.927
2002.416667,0.707
2002.5,1.153
2002.583333,0.925
2002.666667,0.979
2002.75,0.649
2002.833333,0.562
2002.916667,0.15
2003,1.141
2003.083333,0.637
2003.166667,0.612
2003.25,0.801
2003.333333,0.955
2003.416667,0.737
2003.5,0.831
2003.583333,1.038
2003.666667,0.962
2003.75,1.086
2003.833333,0.404
2003.916667,1.268
2004,0.687
2004.083333,1.013
2004.166667,0.885
2004.25,0.886
2004.333333,0.292
2004.416667,0.575
2004.5,0.151
2004.583333,0.466
2004.666667,0.637
2004.75,0.818
2004.833333,0.987
2004.916667,0.46
2005,0.991
2005.083333,0.491
2005.166667,1.07
2005.25,1.309
2005.333333,1.012
2005.416667,1.081
2005.5,0.981
2005.583333,0.833
2005.666667,1.209
2005.75,1.263
2005.833333,1.071
2005.916667,1.022
2006,0.557
2006.083333,0.996
2006.166667,0.9
2006.25,0.71
2006.333333,0.529
2006.416667,1.034
2006.5,0.869
2006.583333,1.236
2006.666667,0.892
2006.75,0.976
2006.833333,0.658
2006.916667,1.164
2007,1.689
2007.083333,0.84
2007.166667,1.118
2007.25,1.479
2007.333333,1.237
2007.416667,0.903
2007.5,0.985
2007.583333,1.012
2007.666667,0.97
2007.75,0.988
2007.833333,0.738
2007.916667,0.668
2008,0.061
2008.083333,0.128
2008.166667,1.48
2008.25,0.992
2008.333333,0.832
2008.416667,0.802
2008.5,0.926
2008.583333,0.662
2008.666667,0.792
2008.75,1.056
2008.833333,0.873
2008.916667,0.509
2009,0.81
2009.083333,0.643
2009.166667,0.663
2009.25,1.183
2009.333333,0.889
2009.416667,0.803
2009.5,0.902
2009.583333,0.969
2009.666667,1.126
2009.75,0.737
2009.833333,0.68
2009.916667,0.439
2010,0.892
2010.083333,0.931
2010.166667,1.247
2010.25,1.477
2010.333333,1.197
2010.416667,1.082
2010.5,1.021
2010.583333,1.102
2010.666667,0.831
2010.75,1.124
2010.833333,1.23
2010.916667,0.518
2011,0.413
2011.083333,0.266
2011.166667,0.706
2011.25,1.228
2011.333333,0.842
2011.416667,1.014
2011.5,1.245
2011.583333,1.258
2011.666667,0.9
2011.75,0.905
2011.833333,0.471
